model,rmse,TEmax,TEmaxt,MImax,TE0,TE1,TE2,TE3,TE4,TE5,TE6,TE7,TE8,MI0,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,corr0,corr1,corr2,corr3,corr4,corr5,corr6,corr7,corr8,MImaxt,replicate,sink,source,site
2f,1.0197059123979555,0.0857482769738242,0,0.0973153917111865,0.0857482769738242,0.0482888950494696,0.0476430095919089,0.0535405998687222,0.047468090504061,0.0510754259436285,0.0525560542454883,0.0504231899277137,0.0501526660444326,0.0973153917111865,0.0596984928796628,0.0345194494952652,0.0214521474497207,0.0150662316042122,0.0164126863377928,0.0131099618850041,0.0109772245220282,0.0109804588312872,-0.2323426269295869,-0.2349652040906357,-0.1895108061820788,-0.1444248160478461,-0.1149398594217034,-0.0914704387023916,-0.0740194507630339,-0.0829836671961601,-0.0901152507875542,0,3,do_mean,tmmx,01472104
2f,1.9066360455944555,0.0740758501828458,0,0.0818709730560189,0.0740758501828458,0.0446039591542568,0.0531787548847811,0.0534171690250811,0.0517352337651408,0.0533492400941582,0.0613377227591499,0.0568543638154018,0.0556428717969622,0.0818709730560189,0.0524132724319537,0.0339436724839304,0.0214578317648009,0.0183511553764845,0.015545976640166,0.0156168049039387,0.0147053852749293,0.0135092717640996,-0.1507784590167108,-0.176040847693973,-0.1585637955728671,-0.1310518621778359,-0.1088201334996635,-0.0914977067639737,-0.0768633533080524,-0.0836126458988558,-0.0882532827750944,0,3,do_max,tmmx,01472104
2f,NA,0.0911428516515767,0,0.144605590341962,0.0911428516515767,0.0479163726622679,0.0484726101092632,0.0441593174660497,0.0458298622354708,0.0484389216808325,0.0499857432891344,0.0512648010472151,0.0496889576874506,0.144605590341962,0.1011687239439734,0.0552812885058718,0.0304473815632364,0.0221295300315272,0.0182769841491854,0.0146024507499745,0.0145573632152145,0.0155622461830506,-0.5928058492518886,-0.5180859635915442,-0.3723587225622317,-0.2616702029999153,-0.2018803890926261,-0.1602609907302913,-0.1427548652277801,-0.1397236042698536,-0.1269678311554159,0,3,do_min,tmmx,01472119
2f,NA,0.073794560329248,0,0.0986829414476064,0.073794560329248,0.0428102396175685,0.0471330997743368,0.0442092888961949,0.0436462643591155,0.0475840911758909,0.0482237341514518,0.0492770185821063,0.0486449591281897,0.0986829414476064,0.0673469793176848,0.0450355590524262,0.0300753343865056,0.023512174522613,0.0192463099630859,0.0156906258082203,0.0161117000610517,0.0143823745601736,-0.4005880568321395,-0.3793566280804307,-0.307947888758889,-0.2464288669566459,-0.2016383785018617,-0.1661806199352404,-0.1477693864705925,-0.1432301736560579,-0.1323363621192815,0,3,do_mean,tmmx,01472119
2f,NA,0.0649457053029209,0,0.0783055718593413,0.0649457053029209,0.0467548176315619,0.0528324321774484,0.0537295907817086,0.0575781290821085,0.0583221626885756,0.0579934325518988,0.060899972969195,0.0599900960354529,0.0783055718593413,0.0600672382056464,0.0401554470045505,0.0295668231296374,0.0244594602252399,0.0212550726774114,0.0199978741851977,0.0180445025533929,0.0158743709198892,-0.2799200002956463,-0.2955620078022126,-0.2615901706508121,-0.2239648142583491,-0.190356613746849,-0.1634957568139016,-0.1479372318637304,-0.1413394116813095,-0.1290355010656715,0,3,do_max,tmmx,01472119
2f,NA,0.0586979971612524,0,0.0588576163977434,0.0586979971612524,0.0490632305703005,0.0508028878047949,0.0498018528871806,0.053115724217661,0.0539192949798211,0.0547065774836509,0.0527334653453798,0.0506869659400423,0.0588576163977434,0.0497036710549465,0.0391594939906799,0.0362640375891469,0.0375731218948909,0.0354370919793546,0.0350795726379052,0.0361328238010511,0.0339292078023613,0.0678456334481526,-0.0078748970514056,-0.0778681617038665,-0.1217058060347499,-0.1338289035668883,-0.1383479514409342,-0.1344022486901219,-0.1288589229506925,-0.1261343324732744,0,3,do_min,tmmx,01473499
2f,NA,0.0628036268658654,0,0.0567135739461355,0.0628036268658654,0.0541648172993565,0.0519076228784441,0.0502793610906828,0.0548781342057023,0.0578635714757995,0.0547099125275477,0.0603986280979743,0.0579187005082833,0.0567135739461355,0.0480747643796261,0.0401494255005736,0.0365228484837916,0.0381548121931064,0.0352988403843797,0.0334057195391715,0.0370996677784925,0.0329662746691103,0.0418489656129411,-0.0190619930113692,-0.0816919600478293,-0.1231651689205032,-0.1357215021640849,-0.1420387021619368,-0.1398035453305807,-0.1340871562153785,-0.1305734389183502,0,3,do_mean,tmmx,01473499
2f,NA,0.0678153466709802,0,0.0679050289591366,0.0678153466709802,0.0566275648826187,0.0432186714880058,0.0420129376593219,0.046774399789819,0.0475256716348655,0.0441235796134336,0.0489409252839908,0.0430497270373563,0.0679050289591366,0.0567993012094327,0.0322689120548994,0.0230133092127327,0.0266723414388372,0.0242815684220433,0.0243453781931088,0.0284477072717968,0.0222148922066493,0.092271351098014,0.0268981426188517,-0.0385972737966768,-0.089285529072949,-0.1086732552745157,-0.1211561827451599,-0.125012398015793,-0.1207126126458695,-0.1159887291328751,0,3,do_max,tmmx,01473499
2f,2.485755158397186,0.0752897760930066,2,0.0620697696064944,0.0680769321763999,0.053825313306278,0.0752897760930066,0.0751886234157306,0.0715078616356732,0.0723563926133096,0.0655088244141733,0.0568912161402831,0.0621458051148999,0.0620697696064944,0.0478918746583953,0.042329105094679,0.0402603993775992,0.0410477504741718,0.0368124666634463,0.0319142759005289,0.0249391556664832,0.0235903927564331,-0.0238761623252657,0.1039519020060995,0.2033790630905753,0.2456372865820857,0.2478955334192929,0.2369146924388228,0.2201726476357065,0.1948223034019947,0.174346031861288,0,3,do_min,tmmx,01473500
2f,2.618641477995076,0.0697511010274321,2,0.0699032702063703,0.0640687966406161,0.0539506857605217,0.0697511010274321,0.06477585053205,0.0621277183311567,0.0671905030239672,0.0652968283056442,0.0627419756238463,0.062405435605847,0.0699032702063703,0.0597957671490778,0.0546318043344552,0.0454715763903267,0.0433564075350976,0.0406580365450211,0.0363178536317578,0.030435130788201,0.0260394935873824,0.0730102976606073,0.1793161741572199,0.2394731651191318,0.2578967275769988,0.2506153942315089,0.2374669480582573,0.2223593500886908,0.2014427410292519,0.1793030627607423,0,3,do_mean,tmmx,01473500
2f,2.827147016637733,0.0615334883240407,2,0.0592822661549668,0.03728691184009,0.047697435063191,0.0615334883240407,0.0537432785829402,0.0576325582244119,0.0577212070453691,0.0552116643823,0.0581804360985354,0.059994935781784,0.0479078961997227,0.0588074283409131,0.0592822661549668,0.0500781169929482,0.0473934515872476,0.0430103287565917,0.0368505055579122,0.0319205295033851,0.0292389806168737,0.1847272556291259,0.2663432116727308,0.2998970227749528,0.2969929848291552,0.2765497116424877,0.2543661141753353,0.2332034273302353,0.2094428816171121,0.1869892954883266,2,3,do_max,tmmx,01473500
2f,NA,0.1471183023109395,0,0.2174155980564893,0.1471183023109395,0.0577204109765523,0.0412348966226004,0.043023670039892,0.0403788804929116,0.0425179379618093,0.0413605521640694,0.0406483512172946,0.0380318789167593,0.2174155980564893,0.1275939202305067,0.0469295416909587,0.0270591864958085,0.0180041014044276,0.0183872086983575,0.0154016718331756,0.0133168380149805,0.0107098680278879,0.7508302745064284,0.5881354208392986,0.3355656527022052,0.2206220175602352,0.1521210769158481,0.1133816098038101,0.1006101789620259,0.0979453318922227,0.0785863220694771,0,3,do_min,tmmx,01473675
2f,NA,0.1290936051338427,0,0.1811876276063179,0.1290936051338427,0.0825680821417986,0.0438963148764085,0.0416313877946146,0.0384243145808967,0.0409934206066084,0.0404653751123912,0.0412365288077984,0.0384104770422095,0.1811876276063179,0.1343359296778262,0.0506984913791828,0.0274608172757057,0.0177936182884454,0.0134905027256808,0.0134307429155301,0.0106348513134816,0.012276977582002,0.6965394044118066,0.6095559438270403,0.3617547515080203,0.2508801764973926,0.1761796590976795,0.1342796035714229,0.1126848485784413,0.1009783299714296,0.082625819245429,0,3,do_mean,tmmx,01473675
2f,NA,0.1159834555876256,0,0.157833686366588,0.1159834555876256,0.0872341370014879,0.0521401063180153,0.0429689752826849,0.0436130865494364,0.0429915468346637,0.0439676363964735,0.0434991217644524,0.0420564319747668,0.157833686366588,0.1287613955684984,0.0510083154731295,0.0260020580232414,0.0165791819150455,0.0146480693432006,0.0143684148660342,0.0114426317494747,0.0112108385816745,0.6730160201829949,0.608974213367958,0.3600158805032428,0.2519904803162191,0.1740060015727471,0.132831260089196,0.1093287377339086,0.0989563499986771,0.084973353895687,0,3,do_max,tmmx,01473675
2f,NA,0.070355615258002,8,0.0353399274732587,0.0412160569816156,0.0411058039208676,0.0580544840280049,0.0651753693512487,0.0666263761030197,0.0664337624781501,0.0653884183003116,0.0695012836755759,0.070355615258002,0.0317978858403178,0.0316876327795704,0.0335507578947134,0.0350350403058068,0.0353399274732587,0.0323958340568739,0.0321548968672284,0.0297567053661704,0.0271525328106423,0.0734946084935836,0.165392232496877,0.2381681668478888,0.2659584677142099,0.2714464844131808,0.2673509593191506,0.2574623206177348,0.2397707639350433,0.2256696914701542,4,3,do_min,tmmx,01473780
2f,NA,0.0590905601553265,8,0.0407132736281948,0.028224841853469,0.030668620417197,0.0448143261592025,0.0466458964133377,0.0525844286371858,0.0529625438605119,0.0562142734583665,0.0565886800825663,0.0590905601553265,0.0377748543253873,0.0405620376428605,0.0407132736281948,0.0360824571835285,0.0338586002510346,0.0316109631265532,0.0319248454286403,0.028685564625874502,0.028178743465974,0.1951539896259488,0.2459002695124363,0.2697939328908874,0.2718505728802677,0.267900325871405,0.2572268331097942,0.2480948973135404,0.2343150182909904,0.2161540749225821,2,3,do_mean,tmmx,01473780
2f,NA,0.0647941926550653,7,0.0472031630545121,0.0308901724889229,0.0337208507723945,0.0467914455397187,0.049417649224303,0.0514018327550678,0.0517282958152896,0.0580615225016698,0.0647941926550653,0.0619659667875156,0.0402484054671577,0.0434640777900209,0.0472031630545121,0.0460435593133456,0.0410292416750977,0.0358793929902858,0.0349572991585171,0.0330384699112872,0.0321407839604678,0.2305871332198373,0.2856947984351485,0.3084481076262261,0.3046846653578147,0.2942567634609571,0.2778160797318048,0.2629401928012625,0.2475955054446581,0.2301594448237149,2,3,do_max,tmmx,01473780
2f,NA,0.0783294391046526,0,0.0397693524347559,0.0783294391046526,0.0584676689858294,0.0673462415980482,0.0653197318071406,0.0619949473814887,0.060673032707422,0.0661812007237298,0.0592190628712884,0.0624574223890678,0.0397693524347559,0.0197456834761334,0.0156359832497506,0.0171432780601526,0.0144748726595268,0.012659572768648,0.0114762564744701,0.0113057166359886,0.0144445989100977,0.1725751728058079,0.0374286038008532,-0.0887378748079626,-0.1225750973229326,-0.114187040764362,-0.1118302878281364,-0.0948781460822805,-0.0812745387430669,-0.0931501865457252,0,3,do_min,tmmx,01474500
2f,NA,0.0651963006980252,2,0.0185446097596462,0.0622282953459994,0.0612791662255402,0.0651963006980252,0.0590121797378115,0.062979085067989,0.0564229404149707,0.059837914284209,0.0612224369786047,0.0547316320552948,0.0185446097596462,0.0173650225906667,0.0175793524580664,0.0146139462213506,0.0140471871375456,0.0133853109071735,0.0117686512142942,0.0122093080655447,0.0121718247096148,-0.0678281143857972,-0.0686314780966253,-0.1130138176369376,-0.1004777348640792,-0.0779603196200463,-0.0670183654373332,-0.0549537649099428,-0.0554185715193314,-0.0660520056324561,0,3,do_mean,tmmx,01474500
2f,NA,0.0682077874281768,3,0.0195152551657003,0.0576303385310418,0.0575642817472047,0.0663805494679477,0.0682077874281768,0.0632471054596692,0.0562597269823858,0.0611993402914343,0.0585873548574804,0.059200747506388,0.0159114516904093,0.0156774492628987,0.0193207098219639,0.0195152551657003,0.0154108905870256,0.0129881983466657,0.0124337995069022,0.0133151130089519,0.0127315813963244,-0.1074811570330682,-0.1137728613188891,-0.1593204417645047,-0.1437893661080501,-0.1185994912191714,-0.1058823883193507,-0.0915490179939117,-0.0845504812086107,-0.0894138067770875,3,3,do_max,tmmx,01474500
2f,NA,0.0991286924192484,0,0.1073544681049842,0.0991286924192484,0.0506245486435775,0.0520318610164514,0.0541554745775029,0.0537408033120815,0.0555548200859233,0.0557350094852289,0.0515890464577706,0.054763125145443,0.1073544681049842,0.0586878005712586,0.0242136943624702,0.0184407083999993,0.0141509429694384,0.0145153883169581,0.0119007097105783,0.0114800151112852,0.0118296173603154,0.5266212121816505,0.3584396147957819,0.1724431388630106,0.0950999022248421,0.0602105435760164,0.0324118946218528,0.0215537682551563,0.018575889449222,6.587350329835e-4,0,3,do_min,tmmx,01475530
2f,NA,0.0944021543632324,0,0.0822287462275432,0.0944021543632324,0.0621010121942347,0.0519175682473209,0.0521048809613628,0.0531388483454412,0.0538801968429772,0.0570634042043367,0.0567568727486041,0.0540077243666506,0.0822287462275432,0.0497223394762728,0.0222961883183816,0.0193134630330671,0.0131859508672622,0.013609671646133,0.0137304091260787,0.011953786186791,0.0106755754547196,0.3209654230554017,0.2134328159003715,0.0632074742572332,0.0169629642123289,-0.0027222745285729,-0.0143690307951538,-0.0227387505134905,-0.0288503456669653,-0.0417392270189434,0,3,do_mean,tmmx,01475530
2f,NA,0.0892329578661529,0,0.08684612237592,0.0892329578661529,0.0588457494114718,0.063308147895409,0.0597842485976497,0.0595031473794483,0.0631801954131933,0.0632356327064841,0.0642797879222672,0.0693831890898554,0.08684612237592,0.0564589139212386,0.0240955825466781,0.0205819682906142,0.0151303418345909,0.0161145805040622,0.0162280822628101,0.0128217155443296,0.0127627076224977,0.4042840238692439,0.2962313170890004,0.1215611555774154,0.0557260858198012,0.0134060133136318,-0.0128006178992609,-0.0320981183618891,-0.0413428458424267,-0.0507337407509397,0,3,do_max,tmmx,01475530
2f,NA,0.1242177867445667,0,0.1153522565241711,0.1242177867445667,0.072784615677248,0.051568247265147,0.0532226616824236,0.0523621680003421,0.0512533486977259,0.04743251157629,0.0505715508076457,0.053460554424653,0.1153522565241711,0.0636263121534945,0.0240647008502831,0.0166095201437846,0.010467497253766,0.0092168247015471,0.0084523207154862,0.0081885677032864,0.0086460192371565,0.5733685090888352,0.4130791903339695,0.2097440950005279,0.1284314254008695,0.0884659926011314,0.0701997768445373,0.0596342545904897,0.0564172919959461,0.0389646096016068,0,3,do_min,tmmx,01475548
2f,NA,0.0994082694995143,0,0.0760943745418547,0.0994082694995143,0.0701390723694545,0.0557791508971604,0.0531648910566144,0.0523038062326504,0.0530367382869611,0.0491855265386092,0.057805538491950297,0.0512062848761974,0.0760943745418547,0.0467694807435719,0.0206823453732263,0.0147480001382604,0.0128364579311125,0.0142991215857132,0.0121654363208194,0.0115701251477557,0.0110117380790157,0.3656841832420112,0.288048424892153,0.1403058108841185,0.0902543624416036,0.0639401127618482,0.0568363569899373,0.0445191733961871,0.0347146737409114,0.0222384665041822,0,3,do_mean,tmmx,01475548
2f,NA,0.1177599334742225,0,0.0829762109817407,0.1177599334742225,0.0864418144174243,0.0489849734212432,0.0496241003149418,0.0478801692559822,0.0447430680116987,0.0465113328379926,0.0448135801547066,0.0466336844819253,0.0829762109817407,0.0514224911161017,0.0215479386705071,0.0133679862924978,0.0124001094530412,0.0114645215259789,0.0108119198175069,0.0093707098220611,0.00886110591335,0.4195962951438018,0.3509222018540047,0.1805717480947173,0.1238372808683981,0.0832360779883309,0.0689133690205759,0.051963562572443,0.0445129089281387,0.0343826056869202,0,3,do_max,tmmx,01475548
2f,0.8388984342736883,0.1474342978193631,0,0.2210064806890539,0.1474342978193631,0.0410460416979173,0.0444322339497903,0.0444714740480752,0.0386905623720344,0.0400620751510449,0.0405903484902227,0.0447732954811716,0.0375801398413353,0.2210064806890539,0.1146182245676084,0.0459692411626681,0.0247060148711184,0.0172000654186233,0.0146606619769225,0.0118283580135701,0.0153889600378038,0.0109673196717235,-0.7607165654159176,-0.57854578188742,-0.3431169230502469,-0.210064836499493,-0.1581791609805758,-0.1279068199306517,-0.1253026423262751,-0.1207725382629981,-0.1011458688039066,0,3,do_min,tmmx,01480617
2f,0.9654150673308616,0.1061160950551723,0,0.1440414968960948,0.1061160950551723,0.0461190668483274,0.0457552397996439,0.0444242699055492,0.0463271278110468,0.0436851078645211,0.0443860364392435,0.0466586050091601,0.045704499680461697,0.1440414968960948,0.0840444686892508,0.037945060435233303,0.0191853754869704,0.0121991468874887,0.0109661651298561,0.0112589644809306,0.0129069418275111,0.0141236787486433,-0.6143431392655843,-0.4637517439948327,-0.287953525509626,-0.1802145211126163,-0.1388203177465878,-0.1116826966577782,-0.1069611647595469,-0.107106401923681,-0.0934253895038181,0,3,do_mean,tmmx,01480617
2f,1.3268080308282866,0.0847338505925646,0,0.0969818782926465,0.0847338505925646,0.0489858436396145,0.0565137915529381,0.0579482300588965,0.0564100159628889,0.0558501596384935,0.0549010892485513,0.055342597791299,0.0619174657093873,0.0969818782926465,0.0613360659227069,0.0342223966156775,0.0190523346661695,0.0165630923490326,0.0137907238542611,0.0156361602567225,0.0175002088096907,0.0154028326368175,-0.4298248578153208,-0.3367117785723353,-0.2081207525295591,-0.1251312415635446,-0.0952956925992121,-0.0809093128145473,-0.0851035020565846,-0.0897463048360928,-0.0799100798952444,0,3,do_max,tmmx,01480617
2f,0.7761680087340612,0.1172038072890449,0,0.2044036046845969,0.1172038072890449,0.057031370514844,0.0528789619574926,0.0464720703617293,0.042454924885308,0.0415886390456667,0.0423589897915307,0.0388474540050381,0.038454528209944,0.2044036046845969,0.1441325351619519,0.0662779628174943,0.036124166024524,0.0252152847900161,0.0205301468560541,0.0194518469214418,0.0148996305446348,0.0117831998949545,-0.7389995416402942,-0.6278573447763012,-0.4245281706594925,-0.2815215332076086,-0.2118661253580403,-0.1640963226922675,-0.1524441062461702,-0.1461777202522261,-0.1230414155453822,0,3,do_min,tmmx,01480870
2f,0.8262355119128844,0.0860331764881703,0,0.1485331012211638,0.0860331764881703,0.0534095909074191,0.0525928835351151,0.0534785076742154,0.0530868808749309,0.0506281450848405,0.0494532155934853,0.0484469424182145,0.0503016220634379,0.1485331012211638,0.1159095156404123,0.0610026789502069,0.0342899866857254,0.0230159910050797,0.0212473392951423,0.0179823535462461,0.0148543411158973,0.0126884497222217,-0.6505416927685951,-0.5832911112462901,-0.419612744355493,-0.2875231407275231,-0.2157098547794555,-0.173474769873953,-0.156126146444971,-0.1456013773223139,-0.1243482502962244,0,3,do_mean,tmmx,01480870
2f,1.3267298678878936,0.0789968459982931,0,0.1178127683967861,0.0789968459982931,0.0625207742864077,0.0688409452758695,0.0655858037620293,0.0614363433052166,0.0639495024063075,0.0635815666765501,0.0607890942426215,0.0649786702643885,0.1178127683967861,0.1014288112578346,0.0584762108269953,0.0362447337055943,0.0267001046442283,0.0262022544462935,0.0234283402452704,0.0184614347214055,0.0174237213434977,-0.5252985880276284,-0.4965032708711106,-0.3627195772039469,-0.24712665464532,-0.1836440709013094,-0.1491987753658026,-0.1381675061045246,-0.1316303390613511,-0.1142746047055881,0,3,do_max,tmmx,01480870
2f,0.9691676762847372,0.097725487073324,0,0.1773240391736192,0.097725487073324,0.0570827478724509,0.0507845622262176,0.0449528906901608,0.0432877150985933,0.0485322623053125,0.0427624274104042,0.042338161755487,0.0427945624521398,0.1773240391736192,0.1366812999727446,0.0614508159522286,0.0312970515878363,0.0198718796221152,0.0157440974743512,0.0144197851756906,0.0140648191712412,0.0129037453326974,-0.7120019978047218,-0.6306024665974059,-0.4435610302679622,-0.2976612450450132,-0.226476967199776,-0.1788600247277483,-0.1589519906406366,-0.15068419824924,-0.1334093519359086,0,3,do_min,tmmx,01481000
2f,0.8767839085226733,0.0846715845478647,0,0.1551635071449763,0.0846715845478647,0.0579029337385087,0.0592281136974913,0.0521669953685112,0.0480418314850821,0.0534954724569841,0.0511257694565127,0.0513906273212167,0.0491749958389287,0.1551635071449763,0.1283948563356197,0.064304289172626,0.0341212838771055,0.0244324080678144,0.0200082006855758,0.0159994767763051,0.0151404286798505,0.0122969192278122,-0.6805738404790451,-0.6275537964560153,-0.4580028932042218,-0.3153424334720574,-0.2390337682351037,-0.1952689491238439,-0.1703916410119729,-0.1581166230866882,-0.1397340124391146,0,3,do_mean,tmmx,01481000
2f,1.0389278773796642,0.0772711356433427,0,0.1258879172158339,0.0772711356433427,0.0592242418668723,0.0610662625792312,0.0623705851353646,0.0627110821022299,0.0579053118264738,0.0586326992789601,0.0569355476034356,0.0542298224699531,0.1258879172158339,0.1079422484390578,0.0602088261173912,0.0385912896161486,0.0294158861714056,0.0260042560411771,0.0231322921089512,0.0205447812572368,0.0151697648940909,-0.562089542317005,-0.5487942685138834,-0.4087719619723995,-0.2880281050502165,-0.2244926039250374,-0.1902646511793786,-0.1702740687543937,-0.1597832865598955,-0.1412389240971653,0,3,do_max,tmmx,01481000
2f,0.8602585255316894,0.1004501790426445,0,0.1716606376913862,0.1004501790426445,0.0611202455217227,0.052098906434692,0.0507910765210777,0.051284503067432,0.0513117641958884,0.0548444949389885,0.0551718332243425,0.0536809819869036,0.1716606376913862,0.1322798942103474,0.0680291740100659,0.0402345349580646,0.0309392561653972,0.025417832370507,0.0228848359808665,0.0230033864229973,0.0189500824913439,-0.6572400446342463,-0.5811734725546752,-0.4225923617603614,-0.3082979256532763,-0.2568443699733674,-0.2163281371062885,-0.2023285052845397,-0.1966871096961287,-0.174136495947378,0,3,do_min,tmmx,01481500
2f,0.7833465369943889,0.0822944751887122,0,0.147056583933172,0.0822944751887122,0.0538813409944966,0.0561041249784667,0.0548368484529592,0.0562362115530798,0.0532197542687884,0.0533096299754331,0.0578228684434726,0.0549944895912508,0.147056583933172,0.1186434497389567,0.0676342905758408,0.041688319255552,0.0319229238639314,0.0274152062541899,0.0236800485795482,0.0228208765484615,0.0204195786734048,-0.6111035496932098,-0.5578363384823318,-0.4262559241243995,-0.322511840275976,-0.2717523904015432,-0.2337942541387404,-0.2150231956855527,-0.2063209644433659,-0.1882781284604784,0,3,do_mean,tmmx,01481500
2f,0.6870890049852555,0.0652081717578173,7,0.0960136678674188,0.058895984300778,0.0515377117457662,0.0548991469205973,0.0595039628177659,0.0585575088972611,0.0589497926751483,0.0608341128793561,0.0652081717578173,0.0562053014019622,0.0960136678674188,0.0886538101192015,0.0555504516476652,0.0387675013112172,0.0308185477540368,0.02941861626425,0.0249953363496622,0.0255240350973866,0.0220899857644942,-0.4865427102002852,-0.4721260102171742,-0.3727653916091966,-0.2899194781122866,-0.2493137194810283,-0.22344225064432,-0.210813233454476,-0.2020095037183678,-0.1838292690786363,0,3,do_max,tmmx,01481500
observed,0,0.0722682245890749,8,0.0446444967975942,0.0383561345251855,0.0468685792668683,0.0535754573715247,0.0619109272972943,0.0646566434184398,0.066117116799243,0.0711391637399771,0.0661405814586924,0.0722682245890749,0.0373564767016416,0.0446444967975942,0.0424985080389231,0.0383495933875343,0.0327518585841343,0.028838239649134,0.0258834676731274,0.0226958627613454,0.0224402663867581,-0.2539935318341879,-0.2986351751906655,-0.2811318055523391,-0.2465201634263504,-0.2256464809472619,-0.2093037855093924,-0.2025978342347676,-0.1885175339482875,-0.1783075187710367,1,0,do_min,tmmx,01466500
observed,0,0.0697724091979362,8,0.0382831721131413,0.0411553587689836,0.0475484717159101,0.0523164730377255,0.0610141167774753,0.0630589021498688,0.0683589010357191,0.0652863011145179,0.0649293437655851,0.0697724091979362,0.0332510932711277,0.0382831721131413,0.0374720314398268,0.0347749496136561,0.0307206174949804,0.0286024613711243,0.0230342456667488,0.02066124090476,0.0178431609541837,-0.2269321752470465,-0.2808591190245555,-0.2726176356188369,-0.240712720153555,-0.2192977002048291,-0.2064267261817143,-0.1961271275113529,-0.1782875533689004,-0.1682259126236329,1,0,do_mean,tmmx,01466500
observed,0,0.0622128462546276,8,0.0327665986168039,0.039748386920649,0.0476010357548987,0.0588745076008314,0.0577312893596957,0.0530829959621629,0.0545074566085825,0.0577343574382573,0.056720740611141,0.0622128462546276,0.0216154359457651,0.0283734525499036,0.0327665986168039,0.0308828419942678,0.0306460908649601,0.0235545950761532,0.0212242621296292,0.0168986164880218,0.0178279791039738,-0.1911605678449854,-0.2483682729682392,-0.2396595334577843,-0.2191951992973378,-0.2057291684725491,-0.1959876555273285,-0.1808179528180128,-0.1612056951786364,-0.1477911636500234,2,0,do_max,tmmx,01466500
observed,0,0.0810153466908322,2,0.0518589475055539,0.0401012569339066,0.0624931749901671,0.0810153466908322,0.0661643935720931,0.0438345941164954,0.0437896928218931,0.0474641331007533,0.0512100501503304,0.051350198579828,0.0187086815068777,0.045694810604011,0.0518589475055539,0.0323896075982965,0.0200419840792061,0.0139478961626839,0.0121238340441648,0.0110272214041452,0.0106484857734392,-0.2090207976839823,-0.3638959981811761,-0.3828908164380781,-0.2987531889045274,-0.204719079907404,-0.1452677619573003,-0.118171163147965,-0.1066822098467813,-0.0869794923588039,2,0,do_min,tmmx,01472104
observed,0,0.0663300676814571,5,0.028210422334977302,0.0375701695512247,0.0450362016078934,0.0569020473941673,0.0489878340762481,0.0628587948697939,0.0663300676814571,0.0518489226105902,0.0548350971728721,0.057155221022314,0.0108173448370638,0.0225069918341566,0.028210422334977302,0.0220862742643806,0.015632405362898,0.0121676180401642,0.0108858530659811,0.0122941809234289,0.0115321288159191,-0.0845742893311408,-0.2265045818743896,-0.2597718045032705,-0.2070158406434959,-0.1442477814053087,-0.0997184042440041,-0.0794129946480946,-0.0788780038068181,-0.0705880123016147,2,0,do_mean,tmmx,01472104
observed,0,0.0556796688826812,8,0.0148631748609195,0.0347458498914775,0.0334950199827077,0.0464383678337485,0.0484785221481639,0.0491627832236203,0.0526497228859354,0.0536247519022618,0.0544634835860475,0.0556796688826812,0.009843094945943,0.0107360222558334,0.0148631748609195,0.0147877538118167,0.0108138231204229,0.0101934568603528,0.0086460535806021,0.0097587448729603,0.0083204733334187,0.0364291608574801,-0.0647656611973491,-0.1051228788063805,-0.0896275378613891,-0.0638726955043678,-0.0424770570229475,-0.0334522460305694,-0.0395827878972694,-0.0380620688470485,2,0,do_max,tmmx,01472104
observed,0,0.110402613151222,3,0.0588340359843101,0.0686524392362258,0.0895756661432433,0.098533631925432,0.110402613151222,0.0947740243638914,0.096430349971033,0.0889939479519953,0.0990981974519386,0.0863568007034023,0.0270911140361421,0.0545121331993455,0.0588340359843101,0.0409670186962302,0.0283944337304785,0.0250485149056309,0.0233940159887745,0.0230307102891517,0.0196553702684491,-0.2129111080988598,-0.345476541906931,-0.3609051000344891,-0.3025049773132497,-0.2384219894741286,-0.1638980619830154,-0.1261597425521372,-0.1176289741262281,-0.1026015519056989,2,0,do_min,tmmx,01472119
observed,0,0.1119135317381786,7,0.048030019692718,0.0673221130459171,0.0853255128144968,0.0965468775676606,0.0837009959667662,0.0626878125714608,0.0888674219824258,0.0833544879903988,0.1119135317381786,0.0841376058680122,0.0283713715314444,0.0449074188081458,0.048030019692718,0.0352646014116355,0.0279225759214139,0.0213919394246441,0.0201734892987393,0.0181544159092238,0.0182959859271125,-0.1671743983044867,-0.3066533489932319,-0.3345884143306182,-0.2742261119784864,-0.2183103924845977,-0.1476881765225244,-0.108508600478939,-0.1130057512208136,-0.101273029048395,2,0,do_mean,tmmx,01472119
observed,0,0.1064265954571558,5,0.0303177332410436,0.0608713731414982,0.0703521300020456,0.0899286801801635,0.1024581086393468,0.0982376169100527,0.1064265954571558,0.1008555943193156,0.1004888909869559,0.0968369229656622,0.0258157648205464,0.0278576472434624,0.0279252567543092,0.0303177332410436,0.0227926171852742,0.0199834545782122,0.020281307025801,0.0186241754491277,0.0178909136750098,-0.0920969062675359,-0.1909519413306332,-0.2018829714453756,-0.171459304764013,-0.1327578750260715,-0.0788606311936303,-0.0569907122795598,-0.0670728244904736,-0.0698545722417396,3,0,do_max,tmmx,01472119
