date,rmse,nse,rmse_top10,rmse_bot10,rmse_logged,mean_bias,mean_bias_top10,mean_bias_bot10,nse_top10,nse_bot10,nse_logged,kge,variable,partition,nstates,rep_id,nepochs,model_id
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,8,100,1a_multitask_do_gpp_er
2,1.377383,-0.046188,1.710912,2.35721,NA,-0.012434,-1.693917,2.319722,-561.471929,-51.1235,NA,-0.30233,ER,train,10,8,100,1a_multitask_do_gpp_er
3,1.953061,0.060301,1.79357,4.966936,NA,0.430632,-1.753903,4.559571,-67.216402,-6.280464,NA,0.007605,ER,train,10,8,100,1a_multitask_do_gpp_er
4,3.014546,-0.142536,1.895041,7.297734,NA,1.49014,-1.741906,6.942906,-13.393501,-9.115004,NA,-0.019848,ER,train,10,8,100,1a_multitask_do_gpp_er
5,2.333876,0.018496,2.889392,5.174542,NA,0.649986,-2.790472,4.995177,-29.022147,-15.941345,NA,-0.052673,ER,train,10,8,100,1a_multitask_do_gpp_er
6,1.665014,0.171522,2.978011,3.104435,NA,-0.144259,-2.908934,2.89469,-36.097009,-6.638579,NA,0.085228,ER,train,10,8,100,1a_multitask_do_gpp_er
7,1.501882,0.121724,2.295353,3.245726,NA,0.188093,-2.156497,3.006873,-10.062067,-6.984558,NA,0.051435,ER,train,10,8,100,1a_multitask_do_gpp_er
8,1.57922,0.119522,2.585726,3.238985,NA,-0.226542,-2.458991,2.894981,-17.988766,-4.151401,NA,0.043478,ER,train,10,8,100,1a_multitask_do_gpp_er
9,1.458595,0.054485,2.582976,2.303598,NA,-0.593441,-2.508291,1.871976,-17.989632,-1.994864,NA,0.113347,ER,train,10,8,100,1a_multitask_do_gpp_er
10,1.648448,0.16207,2.672047,3.527739,NA,-0.084802,-2.627116,3.227345,-55.945785,-4.783831,NA,0.071256,ER,train,10,8,100,1a_multitask_do_gpp_er
11,1.342647,0.28634,2.047642,2.526169,NA,-0.178344,-2.01466,2.263697,-98.558281,-4.7830260000000004,NA,0.219899,ER,train,10,8,100,1a_multitask_do_gpp_er
12,1.390916,0.178429,2.107136,2.77603,NA,-0.08222,-2.084882,2.447018,-285.610705,-3.073686,NA,0.120738,ER,train,10,8,100,1a_multitask_do_gpp_er
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,8,100,1a_multitask_do_gpp_er
2,10.244464,-2.295474,18.92749,2.011224,2.187421,-8.529986,-18.923717,-1.954538,-1902.647356,-18.147152,-10.276671,-0.91324,K600,train,10,8,100,1a_multitask_do_gpp_er
3,8.947852,-2.228737,18.1248,1.506958,2.089886,-7.415799,-17.780948,-1.33302,-25.549706,-3.839482,-8.083774,-0.876607,K600,train,10,8,100,1a_multitask_do_gpp_er
4,8.699555,-2.355357,16.985215,1.540942,2.013614,-7.27471,-16.80591,-1.320127,-46.526327,-3.263376,-7.556967,-0.815389,K600,train,10,8,100,1a_multitask_do_gpp_er
5,7.772054,-3.092971,14.303635,1.96981,1.983159,-6.746547,-14.238784,-1.796339,-111.548056,-4.841321,-10.663517,-0.790855,K600,train,10,8,100,1a_multitask_do_gpp_er
6,7.313514,-3.078148,13.822252,2.013817,2.020749,-6.353361,-13.716788,-1.665412,-64.532477,-2.230178,-6.955351,-0.652255,K600,train,10,8,100,1a_multitask_do_gpp_er
7,6.760168,-4.072258,12.329834,2.267763,2.013887,-6.058552,-12.205789,-2.010613,-49.178541,-3.719926,-11.86047,-0.614874,K600,train,10,8,100,1a_multitask_do_gpp_er
8,6.436424,-4.433436,11.909864,2.477933,1.989036,-5.811724,-11.745069,-2.101059,-35.66504,-2.688085,-7.634445,-0.691038,K600,train,10,8,100,1a_multitask_do_gpp_er
9,7.245827,-4.179464,13.377696,2.486488,2.040389,-6.490405,-13.180055,-2.013064,-33.632319,-2.167299,-6.562663,-0.931084,K600,train,10,8,100,1a_multitask_do_gpp_er
10,7.71147,-3.951271,14.574401,2.604056,1.982115,-6.860716,-14.467504,-2.289206,-66.090004,-3.881333,-12.355494,-0.99256200000000006,K600,train,10,8,100,1a_multitask_do_gpp_er
11,7.681539,-3.878775,14.356481,2.619063,1.967917,-6.824844,-14.284927,-2.472506,-97.774594,-9.266955,-15.132958,-0.997039,K600,train,10,8,100,1a_multitask_do_gpp_er
12,7.905852,-2.060683,16.518346,1.771206,1.912423,-6.46214,-16.509308,-1.061022,-877.444287,-0.652886,-5.162959,-0.882684,K600,train,10,8,100,1a_multitask_do_gpp_er
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,8,100,1a_multitask_do_gpp_er
2,0.658362,-2.174424,1.368918,0.258532,0.865718,-0.44268,-1.355511,0.245859,-54.366142,-6.899458,-3.547251,-1.000879,depth,train,10,8,100,1a_multitask_do_gpp_er
3,0.620856,-0.927111,1.519834,0.242328,0.697519,-0.323782,-1.42794,0.230531,-9.893744,-65.96847,-1.705732,-0.649335,depth,train,10,8,100,1a_multitask_do_gpp_er
4,0.418217,-0.188684,1.033323,0.338796,0.437583,-0.023544,-0.871008,0.325015,-3.090126,-348.69974,-0.299676,-0.226731,depth,train,10,8,100,1a_multitask_do_gpp_er
5,0.422471,-0.327025,0.792659,0.424319,0.477954,0.199064,-0.552147,0.407576,-1.087931,-342.163399,-0.518971,-0.049936,depth,train,10,8,100,1a_multitask_do_gpp_er
6,0.449532,-0.953487,0.593615,0.393243,0.544339,0.30812,-0.391518,0.392011,-1.171648,-195.987312,-1.086733,0.0215,depth,train,10,8,100,1a_multitask_do_gpp_er
7,0.504438,-2.781421,0.360938,0.448862,0.680989,0.430772,-0.056374,0.448318,-0.337275,-549.420855,-2.349048,-0.013885,depth,train,10,8,100,1a_multitask_do_gpp_er
8,0.59445,-1.53818,0.877206,0.470634,0.756863,0.438151,-0.315607,0.470094,-0.423718,-1026.4122,-2.327225,-0.300588,depth,train,10,8,100,1a_multitask_do_gpp_er
9,0.562371,-1.090778,0.910893,0.558666,0.739335,0.366353,-0.544966,0.546019,-0.819772,-1351.494314,-1.815325,-0.372664,depth,train,10,8,100,1a_multitask_do_gpp_er
10,0.480899,-0.68314,0.95207,0.493391,0.620813,0.212694,-0.717198,0.491517,-1.581527,-399.097797,-1.148189,-0.476429,depth,train,10,8,100,1a_multitask_do_gpp_er
11,0.392014,-0.785149,0.832436,0.394373,0.549107,0.001318,-0.704219,0.390298,-2.847283,-339.599363,-1.310903,-0.470272,depth,train,10,8,100,1a_multitask_do_gpp_er
12,0.651,-0.894164,1.655763,0.228871,0.741004,-0.326692,-1.51385,0.227275,-6.29852,-58.92302,-2.138689,-0.505532,depth,train,10,8,100,1a_multitask_do_gpp_er
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,train,10,8,100,1a_multitask_do_gpp_er
2,4.287842,-5.71647,6.575051,1.51869,2.707472,-3.935608,-6.562434,-1.508799,-643.118234,-70.090507,-39.521704,-0.757674,temp.water,train,10,8,100,1a_multitask_do_gpp_er
3,7.792223,-6.485778,13.240521,2.51277,3.889807,-7.192519,-13.143653,-2.132845,-72.827718,-3.140405,-40.144906,-1.119118,temp.water,train,10,8,100,1a_multitask_do_gpp_er
4,13.107377,-27.607866,17.725758,8.711826,5.31798,-12.859522,-17.690005,-8.674335,-247.6896,-147.370516,-755.712802,-1.010341,temp.water,train,10,8,100,1a_multitask_do_gpp_er
5,17.437832,-48.544245,22.218722,13.463184,5.8859,-17.261061,-22.196778,-13.443805,-494.023594,-363.132428,-2726.004302,-0.662303,temp.water,train,10,8,100,1a_multitask_do_gpp_er
6,21.308669,-99.6901,24.71513,17.668352,7.425858,-21.205839,-24.707871,-17.651708,-1507.323694,-587.728294,-9942.194714,-0.56373,temp.water,train,10,8,100,1a_multitask_do_gpp_er
7,23.668153,-164.405208,26.881518,20.840605,7.01058,-23.600557,-26.867648,-20.833806,-985.145589,-2796.334432,-6181.195555,-0.508758,temp.water,train,10,8,100,1a_multitask_do_gpp_er
8,22.527927,-205.537052,25.390317,20.034624,6.548356,-22.47553,-25.379507,-20.029191,-1137.666485,-2593.551202,-34663.679497,-0.524002,temp.water,train,10,8,100,1a_multitask_do_gpp_er
9,19.700086,-77.230572,23.648865,16.140515,6.447942,-19.573514,-23.641159,-16.135038,-1505.025749,-1665.863022,-2142.271857,-0.653387,temp.water,train,10,8,100,1a_multitask_do_gpp_er
10,14.525136,-30.873678,18.72913,9.198104,4.788277,-14.272571,-18.708523,-9.147306,-497.010414,-108.145634,-562.867887,-1.05063,temp.water,train,10,8,100,1a_multitask_do_gpp_er
11,8.785977,-10.698112,12.775754,3.391932,3.740691,-8.350124,-12.730116,-3.303127,-158.513556,-21.317269,-99.611522,-1.146556,temp.water,train,10,8,100,1a_multitask_do_gpp_er
12,6.858111,-12.126327,10.325982,3.317472,3.412133,-6.549661,-10.308475,-3.26325,-433.571538,-41.75288,-149.654506,-1.067148,temp.water,train,10,8,100,1a_multitask_do_gpp_er
1,0.818849,0.319712,1.572631,0.601812,0.059123,-0.388959,-1.551921,0.406658,-184.487606,-6.255539,0.351492,0.387499,do_min,val,10,8,100,1a_multitask_do_gpp_er
2,0.74723,0.623787,1.372594,1.406117,0.061238,0.082047,-1.233562,1.208185,-5.37448,-5.244555,0.624896,0.594206,do_min,val,10,8,100,1a_multitask_do_gpp_er
3,2.405503,-2.690352,1.026611,4.482191,0.728391,-0.237001,-0.819398,-1.081258,-1.879138,-26.655232,-41.00675,-0.334173,do_min,val,10,8,100,1a_multitask_do_gpp_er
4,2.236739,-2.27854,0.633839,4.279556,0.770359,0.030652,0.070514,-1.01923,-1.853772,-61.679638,-32.195237,-0.264512,do_min,val,10,8,100,1a_multitask_do_gpp_er
5,2.105298,-2.449146,0.954354,2.838741,0.707943,-0.303236,-0.597921,0.761275,-6.001592,-25.196074,-22.61097,-0.146668,do_min,val,10,8,100,1a_multitask_do_gpp_er
6,1.851728,-2.823325,0.84431,2.318618,0.755991,-0.310176,-0.730573,0.542068,-13.502692,-15.59166,-29.42871,-0.199635,do_min,val,10,8,100,1a_multitask_do_gpp_er
7,1.767255,-2.538953,0.775504,2.106202,0.700093,-0.150645,-0.638153,1.259735,-7.747515,-8.059285,-19.853247,-0.145856,do_min,val,10,8,100,1a_multitask_do_gpp_er
8,1.752605,-3.211905,0.549899,2.159671,0.697186,-0.127674,-0.442383,0.872392,-6.296358,-16.587487,-27.671546,-0.307982,do_min,val,10,8,100,1a_multitask_do_gpp_er
9,1.785414,-2.038972,0.752824,2.809486,0.735313,-0.046899,-0.617527,0.119372,-8.852461,-13.521302,-23.555757,-0.10181,do_min,val,10,8,100,1a_multitask_do_gpp_er
10,2.545558,-5.620039,1.299693,3.440282,0.900267,-0.175912,-0.045247,-0.441735,-22.302464,-30.689558,-61.454043,-0.833948,do_min,val,10,8,100,1a_multitask_do_gpp_er
11,2.925415,-5.820477,2.006928,3.925606,0.963086,-0.232143,-0.564468,-0.44246,-21.87105,-70.201551,-81.353251,-0.898918,do_min,val,10,8,100,1a_multitask_do_gpp_er
12,2.848372,-4.811798,1.085758,4.849368,0.779839,-0.637121,-0.985976,-1.563326,-3.057617,-168.915996,-62.156028,-0.666806,do_min,val,10,8,100,1a_multitask_do_gpp_er
1,0.697368,0.48955,1.242958,0.78352,0.049585,-0.198769,-1.224753,0.698089,-624.702556,-26.322059,0.50896,0.426253,do_mean,val,10,8,100,1a_multitask_do_gpp_er
2,0.796656,0.461972,1.612481,1.261865,0.059677,0.171688,-1.355651,0.895801,-2.44532,-8.719697,0.468397,0.561302,do_mean,val,10,8,100,1a_multitask_do_gpp_er
3,2.861845,-5.598063,2.080927,4.483032,0.791715,-0.393482,-1.299203,-0.943851,-9.194903,-35.189099,-76.710394,-0.831174,do_mean,val,10,8,100,1a_multitask_do_gpp_er
4,2.673167,-2.959727,2.924797,4.66919,0.832414,-0.400105,-1.360438,-1.280976,-24.954075,-81.540791,-42.893853,-0.316057,do_mean,val,10,8,100,1a_multitask_do_gpp_er
5,2.419384,-3.715408,1.900244,2.731717,0.765136,-0.300875,-1.029891,1.13953,-2.222164,-49.2055,-38.461451,-0.398724,do_mean,val,10,8,100,1a_multitask_do_gpp_er
6,2.118007,-6.545385,0.816389,2.409096,0.797949,-0.285161,-0.606213,0.493726,-6.993632,-28.11281,-68.739024,-0.919993,do_mean,val,10,8,100,1a_multitask_do_gpp_er
7,2.067088,-6.291,1.328452,2.277391,0.801238,-0.053224,-0.619383,1.043799,-5.857827,-34.347241,-60.454171,-0.873543,do_mean,val,10,8,100,1a_multitask_do_gpp_er
8,2.018349,-9.751496,2.100546,2.907107,0.780548,-0.03405,-0.578057,0.041988,-187.303138,-53.71729,-93.811244,-1.457084,do_mean,val,10,8,100,1a_multitask_do_gpp_er
9,2.026501,-5.525262,0.513402,3.352882,0.792272,-0.100152,-0.315565,-0.638853,-7.752922,-22.801462,-60.322513,-0.893635,do_mean,val,10,8,100,1a_multitask_do_gpp_er
10,2.792122,-7.765591,3.6960479999999998,3.516453,1.00505,-0.182376,-1.02024,-0.364513,-267.946149,-50.225883,-100.705527,-1.169101,do_mean,val,10,8,100,1a_multitask_do_gpp_er
11,3.105157,-7.681098,2.19916,4.278868,0.979428,-0.288911,-0.579223,-0.640858,-21.81316,-129.404401,-108.680365,-1.221915,do_mean,val,10,8,100,1a_multitask_do_gpp_er
12,2.997579,-5.66245,0.976922,4.568648,0.798537,-0.60118,-0.868321,-1.184098,-3.367026,-167.966273,-72.788921,-0.838977,do_mean,val,10,8,100,1a_multitask_do_gpp_er
1,0.675651,0.539057,1.199617,0.65144,0.046771,-0.20652,-1.181848,0.608038,-61.417994,-19.802627,0.560244,0.451516,do_max,val,10,8,100,1a_multitask_do_gpp_er
2,1.001517,0.266152,2.092301,1.276643,0.070306,0.131816,-1.839277,0.844867,-2.59838,-21.589795,0.265417,0.396967,do_max,val,10,8,100,1a_multitask_do_gpp_er
3,3.536957,-5.516699,4.307665,2.671202,0.743527,-0.572624,-2.848293,0.871719,-38.619431,-15.524789,-53.231972,-0.656715,do_max,val,10,8,100,1a_multitask_do_gpp_er
4,3.524387,-1.932339,6.670893,3.785647,0.795279,-0.764247,-4.741458,0.568695,-35.963578,-59.346898,-22.977043,0.027845,do_max,val,10,8,100,1a_multitask_do_gpp_er
5,2.922489,-2.734283,3.212451,2.89659,0.775478,-0.056836,-1.889095,1.84116,-1.239231,-49.234188,-31.025141,-0.174228,do_max,val,10,8,100,1a_multitask_do_gpp_er
6,2.554317,-4.549233,2.710667,2.642711,0.802036,-0.133117,-1.79394,1.15319,-12.543852,-48.67521,-48.731612,-0.533611,do_max,val,10,8,100,1a_multitask_do_gpp_er
7,2.560915,-4.587032,4.295191,2.720891,0.892635,0.082239,-2.51959,1.515213,-41.950614,-111.001838,-52.412593,-0.524926,do_max,val,10,8,100,1a_multitask_do_gpp_er
8,2.502112,-8.396407,4.921721,2.766962,0.828397,0.064832,-2.574089,0.973195,-176.494559,-50.26522,-80.514652,-1.142575,do_max,val,10,8,100,1a_multitask_do_gpp_er
9,2.50746,-6.367898,4.202704,3.24526,0.799049,-0.16523,-2.100927,0.226885,-108.151154,-23.073809,-62.467924,-0.894528,do_max,val,10,8,100,1a_multitask_do_gpp_er
10,3.195796,-6.361982,6.303356,3.064687,0.853298,-0.162255,-3.424135,0.645265,-161.602152,-58.481048,-57.200443,-0.856441,do_max,val,10,8,100,1a_multitask_do_gpp_er
11,3.303448,-6.02572,1.513243,4.304805,0.813753,-0.468851,-1.285956,-0.277004,-7.277936,-106.191725,-62.859228,-0.884426,do_max,val,10,8,100,1a_multitask_do_gpp_er
12,3.179424,-4.657355,1.601429,4.167471,0.702295,-0.767081,-1.54762,-0.667271,-22.340499,-162.58061,-46.70799,-0.584957,do_max,val,10,8,100,1a_multitask_do_gpp_er
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,8,100,1a_multitask_do_gpp_er
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,8,100,1a_multitask_do_gpp_er
3,2.583539,-0.014548,4.153648,3.683608,1.256268,0.56101,-3.922514,3.631792,-10.21873,-503.162007,-0.234188,-0.017046,GPP,val,10,8,100,1a_multitask_do_gpp_er
4,5.237298,-0.192134,12.427034,4.48248,1.178472,-2.285041,-11.774202,4.430495,-7.328518,-470.433952,-0.089145,-0.177912,GPP,val,10,8,100,1a_multitask_do_gpp_er
5,3.399375,0.040476,7.645295,3.840448,1.244908,-0.081944,-6.627685,3.629976,-3.289501,-911.51062,-0.11133,-0.053557,GPP,val,10,8,100,1a_multitask_do_gpp_er
6,3.277737,-0.105452,7.588172,4.192981,1.076393,0.891507,-5.031719,4.1416,-0.911229,-569.927171,-0.354503,-0.28679,GPP,val,10,8,100,1a_multitask_do_gpp_er
7,2.674384,-0.12386,5.08653,4.160357,1.027395,0.605852,-4.769116,4.125058,-9.179365,-271.714012,-0.273208,-0.297069,GPP,val,10,8,100,1a_multitask_do_gpp_er
8,2.123193,-0.43042,2.093204,4.165456,1.021821,1.085361,-1.867971,4.145815,-4.088593,-210.385754,-0.374122,-0.201774,GPP,val,10,8,100,1a_multitask_do_gpp_er
9,2.121264,-0.919955,1.468869,3.726527,0.979904,1.371867,-0.966801,3.51982,-0.690046,-563.421444,-0.640966,-0.082652,GPP,val,10,8,100,1a_multitask_do_gpp_er
10,1.670006,-1.713256,0.736225,2.410271,0.895794,1.367184,0.143889,2.218764,0.028564,-185.792963,-0.840918,0.100576,GPP,val,10,8,100,1a_multitask_do_gpp_er
11,1.486813,-1.122603,0.943372,2.897142,1.043961,0.89029,-0.832047,2.769486,-5.264993,-316.682117,-0.585872,-0.099586,GPP,val,10,8,100,1a_multitask_do_gpp_er
12,1.122488,-0.223382,0.825026,1.54142,0.76469,0.714752,-0.249196,1.473936,-3.61369,-610.955256,-0.260592,0.300476,GPP,val,10,8,100,1a_multitask_do_gpp_er
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,8,100,1a_multitask_do_gpp_er
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,8,100,1a_multitask_do_gpp_er
3,1.997845,0.11066,2.099446,4.845776,NA,-0.137072,-2.044873,4.38132,-147.726826,-8.70469,NA,0.027735,ER,val,10,8,100,1a_multitask_do_gpp_er
4,4.014565,-0.103803,2.35952,10.768616,NA,1.752834,-2.277649,9.775646,-22.937229,-4.889768,NA,-0.066611,ER,val,10,8,100,1a_multitask_do_gpp_er
5,3.707147,-0.110797,2.755133,9.255063,NA,1.51401,-2.700205,9.045931,-38.340381,-22.007108,NA,-0.114215,ER,val,10,8,100,1a_multitask_do_gpp_er
6,3.77095,-0.058225,3.328712,10.061686,NA,0.962501,-3.299182,8.537396,-57.309326,-2.53904,NA,-0.28861,ER,val,10,8,100,1a_multitask_do_gpp_er
7,3.320349,-0.273419,2.480444,8.089271,NA,1.438225,-2.310514,7.91312,-7.347279,-22.334279,NA,-0.454612,ER,val,10,8,100,1a_multitask_do_gpp_er
8,2.829887,-0.110092,3.084015,6.325195,NA,0.78021,-3.005964,6.114157,-19.066608,-14.471795,NA,-0.393512,ER,val,10,8,100,1a_multitask_do_gpp_er
9,2.794146,-0.014015,3.063795,6.696181,NA,0.455793,-3.029548,6.559602,-68.18514,-23.644201,NA,-0.259501,ER,val,10,8,100,1a_multitask_do_gpp_er
10,1.898714,-0.070887,2.454692,3.818719,NA,-0.17697,-2.409267,3.651979,-44.506723,-10.92168,NA,-0.284401,ER,val,10,8,100,1a_multitask_do_gpp_er
11,1.494351,0.044403,1.828471,3.608046,NA,2.3e-4,-1.77476,3.190237,-30.18339,-3.880865,NA,-0.008153,ER,val,10,8,100,1a_multitask_do_gpp_er
12,2.390436,0.046764,2.407165,5.72661,NA,0.339259,-2.406565,5.030489,-874.800768,-4.070737,NA,-0.109421,ER,val,10,8,100,1a_multitask_do_gpp_er
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,8,100,1a_multitask_do_gpp_er
2,8.287561,-0.683528,16.795731,0.585572,1.690379,-5.189433,-16.795415,-0.241067,-11963.901601,-0.214355,-2.090876,-1.162092,K600,val,10,8,100,1a_multitask_do_gpp_er
3,5.899178,-0.734733,13.973555,0.256135,1.457258,-3.787951,-13.848807,0.190438,-56.970492,-0.801791,-1.664931,-0.961587,K600,val,10,8,100,1a_multitask_do_gpp_er
4,5.543618,-0.709309,12.793735,0.339084,1.39362,-3.544373,-12.730896,0.276338,-103.0891,-1.675663,-1.44903,-0.80643,K600,val,10,8,100,1a_multitask_do_gpp_er
5,5.436552,-0.874359,13.292653,0.341484,1.4374,-3.694874,-13.13511,-0.225062,-41.99567,-0.666506,-2.921934,-0.712023,K600,val,10,8,100,1a_multitask_do_gpp_er
6,4.389186,-1.121015,10.39188,0.402963,1.41535,-3.185849,-10.263965,-0.257696,-40.328957,-0.753118,-3.561829,-0.660075,K600,val,10,8,100,1a_multitask_do_gpp_er
7,4.276854,-1.961685,9.365246,0.93884,1.535348,-3.471125,-9.160604,-0.894452,-22.670305,-8.196007,-8.388591,-0.733868,K600,val,10,8,100,1a_multitask_do_gpp_er
8,3.853934,-3.31559,7.392566,1.022578,1.515681,-3.374627,-7.348948,-0.949445,-84.706289,-5.696446,-11.076834,-0.663694,K600,val,10,8,100,1a_multitask_do_gpp_er
9,4.434402,-3.637502,7.909019,1.170221,1.582708,-3.912016,-7.883439,-0.956745,-160.16375,-2.358782,-10.169849,-0.795956,K600,val,10,8,100,1a_multitask_do_gpp_er
10,5.354203,-2.398112,10.577478,0.919354,1.593192,-4.454579,-10.412032,-0.793454,-30.177365000000002,-3.248716,-7.627579,-1.049106,K600,val,10,8,100,1a_multitask_do_gpp_er
11,5.357568,-2.928909,10.172201,1.389569,1.6212,-4.588239,-10.109556,-1.367294,-78.350579,-30.112077,-10.443915,-1.113374,K600,val,10,8,100,1a_multitask_do_gpp_er
12,6.711419,-0.912502,15.105987,0.147984,1.557162,-4.563941,-15.017457,-0.147807,-84.288362,-85.632546,-2.762241,-1.178453,K600,val,10,8,100,1a_multitask_do_gpp_er
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,8,100,1a_multitask_do_gpp_er
2,1.124687,-3.396369,1.982543,0.059999,1.117421,-0.949132,-1.98253,-0.054233,-4310.899537,-13.555829,-6.526185,-1.080073,depth,val,10,8,100,1a_multitask_do_gpp_er
3,1.414386,-1.459137,3.049372,0.198666,1.119882,-1.000986,-2.98112,0.183933,-22.501625,-50.131958,-2.786279,-0.947129,depth,val,10,8,100,1a_multitask_do_gpp_er
4,1.17895,-0.748492,2.805817,0.304322,0.834789,-0.719015,-2.542139,0.291056,-4.721346,-114.295663,-1.09109,-0.631257,depth,val,10,8,100,1a_multitask_do_gpp_er
5,1.134157,-0.361372,2.917455,0.416516,0.677395,-0.570894,-2.6211,0.388851,-4.313319,-103.508152,-0.308355,-0.372921,depth,val,10,8,100,1a_multitask_do_gpp_er
6,0.896101,-0.151978,2.192375,0.5111,0.654198,-0.307237,-2.07363,0.484428,-8.926024,-714.557775,0.029087,-0.321137,depth,val,10,8,100,1a_multitask_do_gpp_er
7,0.700318,-0.008054,1.671212,0.546028,0.613357,-0.106217,-1.569293,0.520404,-7.510657,-651.984615,0.050983,-0.208924,depth,val,10,8,100,1a_multitask_do_gpp_er
8,0.506022,-0.088848,0.960834,0.498735,0.596681,0.12033,-0.762332,0.48645,-2.223878,-710.979051,-0.148706,-0.209867,depth,val,10,8,100,1a_multitask_do_gpp_er
9,0.52855,-0.151514,1.098141,0.510093,0.641686,0.120159,-0.933135,0.509328,-3.025149,-1285.421791,-0.26564,-0.326396,depth,val,10,8,100,1a_multitask_do_gpp_er
10,0.762855,-0.145209,1.989995,0.492715,0.710862,-0.085098,-1.724242,0.492189,-3.44207,-1583.05677,-0.246311,-0.540727,depth,val,10,8,100,1a_multitask_do_gpp_er
11,0.711069,-0.59892,1.639109,0.462563,0.834182,-0.218711,-1.538042,0.460138,-7.781465,-1595.425584,-0.898605,-0.739247,depth,val,10,8,100,1a_multitask_do_gpp_er
12,0.980158,-1.930546,1.860592,0.331766,1.058078,-0.703226,-1.858363,0.331499,-75.694862,-260.726929,-2.989582,-0.933665,depth,val,10,8,100,1a_multitask_do_gpp_er
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,8,100,1a_multitask_do_gpp_er
2,6.013971,-52.289998,7.069455,4.551576,3.73633,-5.944363,-7.062218,-4.548492,-2291.282729,-3438.96031,-700.756337,-0.956763,temp.water,val,10,8,100,1a_multitask_do_gpp_er
3,9.254381,-7.0192,14.578449,3.943105,3.726325,-8.596105,-14.477887,-3.764776,-72.627235,-10.31946,-64.447718,-1.176892,temp.water,val,10,8,100,1a_multitask_do_gpp_er
4,13.672383,-23.210312,18.206264,8.571177,5.262155,-13.373844,-18.183865,-8.536676,-398.689283,-141.928533,-580.347205,-0.961009,temp.water,val,10,8,100,1a_multitask_do_gpp_er
5,18.216924,-23.556943,24.601803,12.708005,6.661728,-17.844678,-24.560074,-12.698526,-300.797785,-862.315741,-1314.293851,-0.656767,temp.water,val,10,8,100,1a_multitask_do_gpp_er
6,23.157064,-90.052384,27.193847,19.123089,5.74573,-23.033929,-27.191324,-19.11222,-5569.48246,-997.886391,-52518.722041,-0.559391,temp.water,val,10,8,100,1a_multitask_do_gpp_er
7,25.987632,-136.515067,29.633474,22.271858,NA,-25.897058,-29.624872,-22.251716,-1778.64736,-710.448658,NA,-0.53832,temp.water,val,10,8,100,1a_multitask_do_gpp_er
8,25.628013,-177.751336,29.230424,23.030493,6.711612,-25.558507,-29.214995,-23.023375,-1005.456768,-2985.089475,-4995.170171,-0.563294,temp.water,val,10,8,100,1a_multitask_do_gpp_er
9,22.429645,-68.761026,26.98066,17.871876,6.531264,-22.270808,-26.976254,-17.835438,-3191.002678,-245.72819,-1376.265301,-0.615051,temp.water,val,10,8,100,1a_multitask_do_gpp_er
